,Tempo ,Suscetiveis,Infectados
12917,25.228515625,40.36579418133259,1857.0162913114962
12918,25.23046875,40.325032971107724,1857.0239446987664
12919,25.232421875,40.28431274044795,1857.0315537571773
12920,25.234375,40.24363344938384,1857.0391185307813
12921,25.236328125,40.20299505798157,1857.0466390635906
12922,25.23828125,40.16239752634287,1857.0541153995787
12923,25.240234375,40.12184081460506,1857.061547582679
12924,25.2421875,40.08132488294096,1857.0689356567855
12925,25.244140625,40.04084969155893,1857.0762796657527
12926,25.24609375,40.00041520070279,1857.0835796533956
12927,25.248046875,39.960021370651816,1857.09083566349
12928,25.25,39.919668161720736,1857.098047739772
12929,25.251953125,39.87935553425969,1857.1052159259386
12930,25.25390625,39.839083448654186,1857.1123402656472
12931,25.255859375,39.79885186532512,1857.119420802516
12932,25.2578125,39.758660744728715,1857.126457580124
12933,25.259765625,39.71851004735652,1857.1334506420105
12934,25.26171875,39.67839973373536,1857.140400031676
12935,25.263671875,39.638329764427354,1857.1473057925818
12936,25.265625,39.59830010002985,1857.1541679681495
12937,25.267578125,39.55831070117543,1857.160986601762
12938,25.26953125,39.51836152853186,1857.1677617367632
12939,25.271484375,39.478452542802096,1857.1744934164574
12940,25.2734375,39.43858370472423,1857.18118168411
12941,25.275390625,39.39875497507148,1857.1878265829475
12942,25.27734375,39.35896631465219,1857.1944281561575
12943,25.279296875,39.31921768430976,1857.200986446888
12944,25.28125,39.279509044922655,1857.2075014982486
12945,25.283203125,39.23984035740437,1857.2139733533097
12946,25.28515625,39.2002115827034,1857.220402055103
12947,25.287109375,39.160622681803254,1857.2267876466212
12948,25.2890625,39.12107361572236,1857.233130170818
12949,25.291015625,39.08156434551411,1857.2394296706082
12950,25.29296875,39.0420948322668,1857.2456861888681
12951,25.294921875,39.00266503710361,1857.2518997684351
12952,25.296875,38.9632749211826,1857.2580704521079
12953,25.298828125,38.92392444569666,1857.2641982826462
12954,25.30078125,38.88461357187351,1857.2702833027713
12955,25.302734375,38.845342260975634,1857.2763255551656
12956,25.3046875,38.80611047430032,1857.282325082473
12957,25.306640625,38.76691817317958,1857.288281927299
12958,25.30859375,38.72776531898017,1857.2941961322103
12959,25.310546875,38.68865187310352,1857.300067739735
12960,25.3125,38.649577796985746,1857.3058967923623
12961,25.314453125,38.61054305209762,1857.3116833325437
12962,25.31640625,38.57154759994453,1857.3174274026915
12963,25.318359375,38.53259140206648,1857.32312904518
12964,25.3203125,38.49367442003804,1857.3287883023447
12965,25.322265625,38.45479661546835,1857.3344052164832
12966,25.32421875,38.41595795000106,1857.3399798298544
12967,25.326171875,38.377158385314345,1857.345512184679
12968,25.328125,38.33839788312087,1857.3510023231388
12969,25.330078125,38.29967640516775,1857.3564502873783
12970,25.33203125,38.26099391323654,1857.361856119503
12971,25.333984375,38.2223503691432,1857.3672198615807
12972,25.3359375,38.18374573473808,1857.3725415556403
12973,25.337890625,38.14517997190591,1857.3778212436732
12974,25.33984375,38.106653042565746,1857.3830589676322
12975,25.341796875,38.068164908670965,1857.3882547694323
12976,25.34375,38.029715532209245,1857.39340869095
12977,25.345703125,37.99130487520252,1857.3985207740243
12978,25.34765625,37.95293289970699,1857.4035910604555
12979,25.349609375,37.91459956781304,1857.4086195920063
12980,25.3515625,37.87630484164531,1857.4136064104014
12981,25.353515625,37.83804868336256,1857.4185515573274
12982,25.35546875,37.799831055157725,1857.423455074433
12983,25.357421875,37.76165191925787,1857.4283170033289
12984,25.359375,37.723511237924164,1857.4331373855882
12985,25.361328125,37.68540897345184,1857.437916262746
12986,25.36328125,37.647345088170205,1857.4426536762996
12987,25.365234375,37.60931954444258,1857.4473496677085
12988,25.3671875,37.5713323046663,1857.4520042783943
12989,25.369140625,37.533383331272695,1857.4566175497407
12990,25.37109375,37.49547258672704,1857.4611895230942
12991,25.373046875,37.45760003352855,1857.4657202397632
12992,25.375,37.41976563421036,1857.4702097410186
12993,25.376953125,37.381969351339485,1857.4746580680937
12994,25.37890625,37.34421114751681,1857.4790652621841
12995,25.380859375,37.30649098537705,1857.4834313644478
12996,25.3828125,37.268808827588764,1857.4877564160054
12997,25.384765625,37.231164636854274,1857.4920404579398
12998,25.38671875,37.19355837590968,1857.4962835312965
12999,25.388671875,37.15599000752484,1857.5004856770836
13000,25.390625,37.11845949450333,1857.5046469362715
13001,25.392578125,37.0809667996824,1857.5087673497933
13002,25.39453125,37.04351188593301,1857.512846958545
13003,25.396484375,37.006094716159744,1857.5168858033846
